 VSOP87 VERSION D4    JUPITER   VARIABLE 3 (LBR)       *T**2    190 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4532   80  0  0  0  0  5 -4  0  0  0  0  0  0 -0.00000002873     0.00000001652     0.00000003314 0.55067236587    1795.25844372100 
 4532   81  0  0  0  0  8-13  0  0  0  0  0  0 -0.00000004409     0.00000000030     0.00000004409 1.28127751050    1464.63948006280 
 4532   82  0  0  0  0  4 -1  0  0  0  0  0  0  0.00000001080     0.00000003086     0.00000003270 1.18744032691    1905.46476494040 
 4532   83  0  0  0  0  8-15  0  0  0  0  0  0 -0.00000003014    -0.00000001148     0.00000003226 6.18716071251    1038.04128918680 
 4532   84  0  0  0  0  7 -8  0  0  0  0  0  0 -0.00000001208    -0.00000002859     0.00000003103 6.22971614425    2001.44399215820 
 4532   85  0  0  0  0  5-16  3  0  0  0  0  0  0.00000003405    -0.00000000169     0.00000003410 2.44624067925     539.98590583310 
 4532   86  0  0  0  0  6-14  0  0  0  0  0  0 -0.00000003170    -0.00000000160     0.00000003174 5.54870592599     191.95845443560 
 4532   87  0  0  0  0  2-11  3  0  0  0  0  0 -0.00000002491     0.00000000710     0.00000002590 3.24430559059    1062.56332392690 
 4532   88  0  0  0  0  8-10  0  0  0  0  0  0  0.00000002552    -0.00000000563     0.00000002614 0.55149554149    2104.53676637680 
 4532   89  0  0  0  0  8-11  0  0  0  0  0  0  0.00000001432    -0.00000001636     0.00000002174 5.32613824409    1891.23767093880 
 4532   90  0  0  0  0  6-14  3  0  0  0  0  0  0.00000000427    -0.00000002624     0.00000002659 4.82459974220     416.30325013750 
 4532   91  0  0  0  0  0  4 -3  0  0  0  0  0 -0.00000001889    -0.00000001101     0.00000002187 1.71707514653     628.85158605010 
 4532   92  0  0  0  0  9-13  0  0  0  0  0  0  0.00000000897     0.00000002078     0.00000002263 6.19233486371    1994.33044515740 
 4532   93  0  0  0  0  1 -7  0  0  0  0  0  0 -0.00000002199     0.00000000765     0.00000002328 4.28236795066     963.40270297140 
 4532   94  0  0  0  0  6 -6  0  0  0  0  0  0 -0.00000002564    -0.00000000279     0.00000002579 0.03256542251    1898.35121793960 
 4532   95  0  0  0  0  2  3  0  0  0  0  0  0  0.00000000987     0.00000001828     0.00000002077 3.32602157426    1699.27921650320 
 4532   96  0  0  0  0  4-11  0  0  0  0  0  0  0.00000002515     0.00000000269     0.00000002529 2.39697505835     227.52618943960 
 4532   97  0  0  0  0  1 -6  0  0  0  0  0  0  0.00000002447    -0.00000000328     0.00000002468 0.06551346218     750.10360753340 
 4532   98  0  0  0  0  4 -8  3  0  0  0  0  0 -0.00000001683     0.00000001060     0.00000001989 0.29206371261     636.71589257630 
 4532   99  0  0  0  0  7-16  0  0  0  0  0  0  0.00000001220    -0.00000001492     0.00000001927 0.32286661566     295.05122865420 
 4532  100  0  0  0  0  2 -8  0  0  0  0  0  0 -0.00000001344    -0.00000001348     0.00000001904 3.43534792123     647.01083331480 
 4532  101  0  0  0  0  6 -5  0  0  0  0  0  0 -0.00000001697     0.00000000941     0.00000001940 0.29170673525    2111.65031337760 
 4532  102  0  0  0  0  8-17  0  0  0  0  0  0 -0.00000001122     0.00000001508     0.00000001880 3.14403615586     611.44309831080 
 4532  103  0  0  0  0  8-16  0  0  0  0  0  0  0.00000002301     0.00000000329     0.00000002324 1.94960720763     824.74219374880 
 4532  104  0  0  0  0  2  5  0  0  0  0  0  0  0.00000001394     0.00000001222     0.00000001854 4.71794950485    2125.87740737920 
 4532  105  0  0  0  0  5 -2  0  0  0  0  0  0  0.00000000027     0.00000002547     0.00000002547 1.23908353090    2221.85663459700 
 4532  106  0  0  0  0  5 -3  0  0  0  0  0  0 -0.00000001708     0.00000000612     0.00000001814 1.60250861074    2008.55753915900 
 4532  107  0  0  0  0  2 -8  3  0  0  0  0  0 -0.00000001130    -0.00000001148     0.00000001611 5.83466560322     422.66603761290 
 4532  108  0  0  0  0  4-12  0  0  0  0  0  0  0.00000000825     0.00000001449     0.00000001667 2.32455940876     440.82528487760 
 4532  109  0  0  0  0  6-11  3  0  0  0  0  0 -0.00000000963    -0.00000001305     0.00000001622 0.36650974375    1056.20053645150 
 4532  110  0  0  0  0  6-16  3  0  0  0  0  0  0.00000001318    -0.00000000949     0.00000001624 2.42139677881      10.29494073850 
 4532  111  0  0  0  0  0  6 -3  0  0  0  0  0 -0.00000001355    -0.00000000891     0.00000001622 3.51892791175    1055.44977692610 
 4532  112  0  0  0  0  3 -8  0  0  0  0  0  0  0.00000000865     0.00000001354     0.00000001606 5.76205763975     117.31986822020 
 4532  113  0  0  0  0  8 -9  0  0  0  0  0  0 -0.00000000743    -0.00000001469     0.00000001646 5.88662636573    2317.83586181480 
 4532  114  0  0  0  0  4 -9  3  0  0  0  0  0  0.00000000152     0.00000002021     0.00000002026 4.61781314145     423.41679713830 
 4532  115  0  0  0  0  9-14  0  0  0  0  0  0 -0.00000002097    -0.00000000067     0.00000002098 1.04559231028    1781.03134971940 
 4532  116  0  0  0  0  6-12  0  0  0  0  0  0 -0.00000001844    -0.00000000301     0.00000001868 1.12487729469     618.55664531160 
 4532  117  0  0  0  0  3  1  0  0  0  0  0  0 -0.00000000217     0.00000001873     0.00000001885 2.78775930564    1802.37199072180 
 4532  118  0  0  0  0  1  4  0  0  0  0  0  0 -0.00000001106    -0.00000000931     0.00000001445 0.08308050305    1382.88734684660 
 4532  119  0  0  0  0  5  0  0  0  0  0  0  0 -0.00000000018     0.00000001797     0.00000001797 3.00776822706    2648.45482547300 
 4532  120  0  0  0  0  9-11  0  0  0  0  0  0  0.00000001351    -0.00000000444     0.00000001422 0.17649746278    2420.92863603340 
 4532  121  0  0  0  0  1  0 -2  0  0  0  0  0  0.00000000650     0.00000000924     0.00000001129 1.59030291320     380.12776796000 
 4532  122  0  0  0  0  1 -4 -3  0  0  0  0  0 -0.00000000605    -0.00000000949     0.00000001126 4.19989673600     547.85021235930 
 4532  123  0  0  0  0 10-14  0  0  0  0  0  0  0.00000000391     0.00000001120     0.00000001186 5.98943062173    2310.72231481400 
 4532  124  0  0  0  0  7-13  0  0  0  0  0  0  0.00000001022     0.00000000428     0.00000001108 4.22655117757     934.94851496820 
 4532  125  0  0  0  0  4 -6  3  0  0  0  0  0 -0.00000000207     0.00000001242     0.00000001259 1.19687222266    1063.31408345230 
 4532  126  0  0  0  0  1-10  0  0  0  0  0  0  0.00000000973    -0.00000000450     0.00000001072 3.86169004168    1603.29998928540 
 4532  127  0  0  0  0  5-13  3  0  0  0  0  0  0.00000000581    -0.00000000746     0.00000000946 5.59968097387      99.91138048090 
 4532  128  0  0  0  0  7-17  0  0  0  0  0  0  0.00000000718     0.00000000601     0.00000000937 1.03083276760      81.75213321620 
 4532  129  0  0  0  0  7-14  3  0  0  0  0  0  0.00000000746    -0.00000000570     0.00000000938 6.18136092771     945.99421523210 
 4532  130  0  0  1  0  0  0  0  0  0  0  0  0 -0.00000000645     0.00000000639     0.00000000908 2.54355964041    6283.07584999140 
 4532  131  0  0  0  0  9-12  0  0  0  0  0  0  0.00000000677    -0.00000000552     0.00000000874 5.21903196047    2207.62954059540 
 4532  132  0  0  0  0  3 -4 -3  0  0  0  0  0  0.00000000725     0.00000000487     0.00000000874 6.01240284465     511.53171782990 
 4532  133  0  0  0  0 10-15  0  0  0  0  0  0 -0.00000001188    -0.00000000021     0.00000001188 0.75698357968    2097.42321937600 
 4532  134  0  1  0  0  0  0  0  0  0  0  0  0 -0.00000000529     0.00000000586     0.00000000789 3.91035208173   10213.28554621100 
 4532  135  0  0  0  0  7-15  3  0  0  0  0  0 -0.00000000099     0.00000000995     0.00000001000 1.34667100304     732.69511979410 
 4532  136  0  0  0  0  6 -4  0  0  0  0  0  0 -0.00000000945     0.00000000112     0.00000000952 1.55355777420    2324.94940881560 
 4532  137  0  0  0  0  3-10  3  0  0  0  0  0  0.00000000756    -0.00000000293     0.00000000811 5.00475553271     319.57326339430 
 4532  138  0  0  0  0  5-14  0  0  0  0  0  0  0.00000000654     0.00000000393     0.00000000763 3.98527559630     337.73251065900 
 4532  139  0  0  0  0  1 -8  3  0  0  0  0  0 -0.00000000862     0.00000000178     0.00000000880 1.14789972199     952.35700270750 
 4532  140  0  0  1  0  1 -5  0  0  0  0  0  0 -0.00000000324     0.00000000710     0.00000000780 4.69463316930    5746.27133789600 
 4532  141  0  0  0  0 10-12  0  0  0  0  0  0  0.00000000902    -0.00000000120     0.00000000910 0.08774541571    2737.32050569000 
 4532  142  0  0  1  0 -3  5  0  0  0  0  0  0 -0.00000000310    -0.00000000709     0.00000000773 0.77131695762    5760.49843189760 
 4532  143  0  1  0  0  1 -5  0  0  0  0  0  0 -0.00000000317     0.00000000695     0.00000000764 6.11686539353    9676.48103411560 
 4532  144  0  1  0  0 -3  5  0  0  0  0  0  0 -0.00000000304    -0.00000000694     0.00000000758 2.19350719860    9690.70812811720 
 4532  145  0  0  0  0  5-13  0  0  0  0  0  0 -0.00000000520     0.00000000425     0.00000000671 1.19532387143     124.43341522100 
 4532  146  0  0  0  0  9-20  0  0  0  0  0  0  0.00000000460     0.00000000475     0.00000000661 5.99578306627     501.23677709140 
 4532  147  0  0  0  0  6 -3  0  0  0  0  0  0  0.00000000231     0.00000000692     0.00000000729 0.65312263578    2538.24850425360 
 4532  148  0  0  0  0 12-14  0  0  0  0  0  0 -0.00000000820     0.00000000086     0.00000000825 2.70770030205    3370.10424500320 
 4532  149  0  0  0  0  3 -8  3  0  0  0  0  0 -0.00000000306     0.00000000596     0.00000000670 5.44169923277     107.02492748170 
 4532  150  0  0  0  0  7 -5  0  0  0  0  0  0 -0.00000000715     0.00000000184     0.00000000739 1.14609907817    2641.34127847220 
 4532  151  0  0  0  0 13-18  0  0  0  0  0  0  0.00000000866    -0.00000000025     0.00000000866 3.02831268213    3046.59882834580 
 4532  152  0  0  0  0  2 -9  0  0  0  0  0  0 -0.00000000694    -0.00000000184     0.00000000718 4.83684196454     860.30992875280 
 4532  153  0  0  0  0  7 -7  0  0  0  0  0  0 -0.00000000810    -0.00000000065     0.00000000813 6.01229270247    2214.74308759620 
 4532  154  0  0  0  0  5-10  3  0  0  0  0  0 -0.00000000114    -0.00000000737     0.00000000746 1.12371143332     739.80866679490 
 4532  155  0  0  0  0  9-10  0  0  0  0  0  0 -0.00000000110    -0.00000000733     0.00000000741 5.93171662010    2634.22773147140 
 4532  156  0  0  0  0  3 -9  3  0  0  0  0  0 -0.00000000641     0.00000000184     0.00000000667 0.89885058003     106.27416795630 
 4532  157  0  0  0  0  1 -7  3  0  0  0  0  0  0.00000000405     0.00000000405     0.00000000573 2.42701822581     739.05790726950 
 4532  158  0  0  0  0  9-16  0  0  0  0  0  0 -0.00000000079    -0.00000000730     0.00000000734 0.72837704619    1354.43315884340 
 4532  159  0  0  0  0  3  2  0  0  0  0  0  0  0.00000000643     0.00000000158     0.00000000662 2.21768976390    2015.67108615980 
