VSOP87 VERSION D4    JUPITER   VARIABLE 2 (LBR)       *T**1    141 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4521   70  0  0  0  0  6 -8  0  0  0  0  0  0 -0.00000000970     0.00000000481     0.00000001083 3.99886917926    1471.75302706360 
 4521   71  0  0  0  0  0  6 -3  0  0  0  0  0  0.00000000288    -0.00000000960     0.00000001002 4.79949608524    1055.44977692610 
 4521   72  0  0  0  0  7-16  3  0  0  0  0  0  0.00000000367     0.00000000653     0.00000000749 6.14400862030     519.39602435610 
 4521   73  0  0  0  0  6 -6  0  0  0  0  0  0 -0.00000000553     0.00000000354     0.00000000657 5.63765568876    1898.35121793960 
 4521   74  0  0  0  0  6 -7  0  0  0  0  0  0 -0.00000000673     0.00000000202     0.00000000702 5.04126574492    1685.05212250160 
 4521   75  0  0  0  0  6-12  0  0  0  0  0  0  0.00000000354    -0.00000000493     0.00000000607 3.15707515246     618.55664531160 
 4521   76  0  0  0  0  4 -9  0  0  0  0  0  0 -0.00000000312     0.00000000497     0.00000000587 1.37658820775     199.07200143640 
 4521   77  0  0  0  0  5-15  0  0  0  0  0  0  0.00000000457     0.00000000309     0.00000000552 4.80657729450     551.03160609700 
 4521   78  0  0  0  0  5-16  3  0  0  0  0  0 -0.00000000222    -0.00000000441     0.00000000494 4.43417307482     539.98590583310 
 4521   79  0  0  0  0  4-11  3  0  0  0  0  0  0.00000000075    -0.00000000512     0.00000000517 0.05161181997       3.18139373770 
 4521   80  0  0  0  0  5 -3  0  0  0  0  0  0  0.00000000138    -0.00000000448     0.00000000469 3.81715950042    2008.55753915900 
 4521   81  0  0  0  0  1  4  0  0  0  0  0  0  0.00000000159    -0.00000000383     0.00000000415 1.34693184108    1382.88734684660 
 4521   82  0  0  0  0  4-11  0  0  0  0  0  0 -0.00000000273    -0.00000000268     0.00000000382 4.86764073919     227.52618943960 
 4521   83  0  0  0  0  3 -6  4 -2  0  0  0  0 -0.00000000071     0.00000000467     0.00000000473 1.72405831407     532.13864564940 
 4521   84  0  0  0  0  8-15  0  0  0  0  0  0 -0.00000000088     0.00000000449     0.00000000458 4.44604993015    1038.04128918680 
 4521   85  0  0  0  0  2 -8 -2  7  0  0  0  0 -0.00000000233    -0.00000000295     0.00000000376 2.23190744786     529.64278098480 
 4521   86  0  0  0  0  2  0 -1  0  0  0  0  0 -0.00000000443    -0.00000000084     0.00000000451 3.75869883836     984.60033162190 
 4521   87  0  0  0  0  4 -8 -2  7  0  0  0  0 -0.00000000177    -0.00000000332     0.00000000376 5.42971857629     529.73914920440 
 4521   88  0  0  0  0  5-11  4 -2  0  0  0  0  0.00000000146    -0.00000000361     0.00000000389 1.92698506631     525.02509864860 
 4521   89  0  0  0  0  5 -2  0  0  0  0  0  0 -0.00000000313    -0.00000000185     0.00000000364 3.35456685746    2221.85663459700 
 4521   90  0  0  0  0  1 -6  4 -2  0  0  0  0  0.00000000013     0.00000000476     0.00000000476 5.93625415892     527.24328453980 
 4521   91  0  0  0  0  0  0  2  0  0  0  0  0 -0.00000000380     0.00000000049     0.00000000383 6.12255867339     149.56319713460 
 4521   92  0  0  0  0  4-12  0  0  0  0  0  0  0.00000000227    -0.00000000198     0.00000000301 4.09378934049     440.82528487760 
 4521   93  0  0  0  0  7 -6  0  0  0  0  0  0 -0.00000000105     0.00000000292     0.00000000310 5.58150418981    2428.04218303420 
 4521   94  0  0  0  0  7 -9  0  0  0  0  0  0 -0.00000000220    -0.00000000176     0.00000000282 4.85996662231    1788.14489672020 
 4521   95  0  0  0  0  1 -6  5 -4  0  0  0  0  0.00000000096     0.00000000282     0.00000000298 5.09589374634     528.72775724810 
 4521   96  0  0  0  0  1 -6  0  0  0  0  0  0 -0.00000000027     0.00000000339     0.00000000340 4.56537070220     750.10360753340 
 4521   97  0  0  0  0  3-11  4 -2  0  0  0  0 -0.00000000117     0.00000000246     0.00000000272 2.35346960340     534.35683154060 
 4521   98  0  0  0  0  0  0  1  0  0  0  0  0  0.00000000360     0.00000000000     0.00000000360 3.91050161665      74.78159856730 
 4521   99  0  0  0  0  2  0 -2  0  0  0  0  0  0.00000000293     0.00000000059     0.00000000299 1.43093538841     909.81873305460 
 4521  100  0  0  0  0  3 -6  5 -4  0  0  0  0  0.00000000044     0.00000000294     0.00000000297 2.56584512211     530.65417294110 
 4521  101  0  0  0  0  3 -6  2  2  0  0  0  0  0.00000000162     0.00000000171     0.00000000235 4.81644489422     535.10759106600 
 4521  102  0  0  0  0  1  0 -2  0  0  0  0  0  0.00000000306     0.00000000016     0.00000000306 0.68420442848     380.12776796000 
 4521  103  0  0  0  0  4 -8  0  3  0  0  0  0  0.00000000098     0.00000000215     0.00000000236 4.63162956792     526.77020378780 
 4521  104  0  0  0  0  6-15  0  0  0  0  0  0 -0.00000000026    -0.00000000269     0.00000000270 0.18549916939      21.34064100240 
 4521  105  0  0  0  0  3  1  0  0  0  0  0  0 -0.00000000288    -0.00000000007     0.00000000288 4.26655874393    1802.37199072180 
 4521  106  0  0  0  0  7 -7  0  0  0  0  0  0 -0.00000000165     0.00000000106     0.00000000196 5.35950443033    2214.74308759620 
 4521  107  0  0  0  0  8-10  0  0  0  0  0  0 -0.00000000153    -0.00000000113     0.00000000190 4.54615193260    2104.53676637680 
 4521  108  0  0  0  0  3 -4 -3  0  0  0  0  0  0.00000000094    -0.00000000169     0.00000000193 4.35426216497     511.53171782990 
 4521  109  0  0  0  0  6  0  0  0  0  0  0  0 -0.00000000142     0.00000000108     0.00000000178 4.51895208036    3178.14579056760 
 4521  110  0  0  0  0  7-11  0  0  0  0  0  0  0.00000000056     0.00000000186     0.00000000194 0.57050756837    1361.54670584420 
 4521  111  0  0  0  0  5-11  0  0  0  0  0  0 -0.00000000194    -0.00000000048     0.00000000200 1.48040474749     302.16477565500 
 4521  112  0  0  0  0  1 -6  2  2  0  0  0  0 -0.00000000058    -0.00000000158     0.00000000168 5.40141749419     524.27433912320 
 4521  113  0  0  0  0  4 -1  0  0  0  0  0  0  0.00000000114     0.00000000101     0.00000000152 0.68077486546    1905.46476494040 
