VSOP87 VERSION D4    EARTH     VARIABLE 3 (LBR)       *T**0    526 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4330   72  1  0 -1  0  0  0  0  0  0  0  0  0 -0.00000000005     0.00000006477     0.00000006477 2.64986648492   19804.82729158280 
 4330   73  0  0  9-15  0  0  0  0  0  0  0  0 -0.00000001110     0.00000005114     0.00000005233 4.62434053374    6438.49624942560 
 4330   74  0  0  0  0  0  0  0  0  3  0  0  0  0.00000000002     0.00000006147     0.00000006147 3.02863936662  233141.31440436149 
 4330   75  0  0  7-11  0  0  0  0  0  0  0  0 -0.00000004181     0.00000001936     0.00000004608 1.72194702724    7234.79425624200 
 4330   76  1  0 -3  0  0  0  0  0  0  0  0  0 -0.00000002805    -0.00000003155     0.00000004221 1.55697533729    7238.67559160000 
 4330   77  0  0  2  0  0 -5  0  0  0  0  0  0  0.00000000682    -0.00000005270     0.00000005314 2.40716580847   11499.65622279280 
 4330   78  0  0  2  0 -4  5  0  0  0  0  0  0  0.00000000791     0.00000005066     0.00000005128 5.32398965690   11513.88331679440 
 4330   79  0  0  1  0  0  0  0  0 -1  0  1  0 -0.00000004649     0.00000001068     0.00000004770 0.25554312006   11856.21865142450 
 4330   80  0  6 -7  0  0  0  0  0  0  0  0  0 -0.00000005518    -0.00000000114     0.00000005519 2.09089154502   17298.18232732620 
 4330   81  0  0  0  0  0  0  0  0  1 -2  0  0  0.00000000000     0.00000005625     0.00000005625 4.34052903053   90955.55169449610 
 4330   82  0  0  1  0  1 -5  0  0  0  0  0  0 -0.00000000908     0.00000004487     0.00000004578 4.46569641570    5746.27133789600 
 4330   83  0  0  1  0 -4  0  0  0  0  0  0  0  0.00000002530     0.00000002820     0.00000003788 4.90729383510    4164.31198961300 
 4330   84  0  8 -8  0  0  0  0  0  0  0  0  0 -0.00000000007     0.00000005337     0.00000005337 5.09957905104   31441.67756975680 
 4330   85  0  0  5 -9  0  0  0  0  0  0  0  0  0.00000003606    -0.00000001655     0.00000003967 1.20054555174    1349.86740965880 
 4330   86  0  0  0  0  2  0  0  0  0  0  0  0 -0.00000003873    -0.00000001031     0.00000004008 3.03007204392    1059.38193018920 
 4330   87  0  0  6 -8  0  0  0  0  0  0  0  0 -0.00000002873    -0.00000001956     0.00000003476 0.76080277030   10973.55568635000 
 4330   88  0  0  1  0 -3  5  0  0  0  0  0  0 -0.00000000542    -0.00000004197     0.00000004232 1.05485713117    5760.49843189760 
 4330   89  0  0  1  0  1 -2  0  0  0  0  0  0  0.00000000088    -0.00000004581     0.00000004582 3.76570026763    6386.16862421000 
 4330   90  0  0  8-13  0  0  0  0  0  0  0  0 -0.00000001994     0.00000002674     0.00000003335 3.13829943354    6836.64525283380 
 4330   91  0  0  6-10  0  0  0  0  0  0  0  0  0.00000003058    -0.00000001527     0.00000003418 3.00072390334    4292.33083295040 
 4330   92  0  0  1  0  0 -3  0  0  0  0  0  0 -0.00000001038     0.00000003446     0.00000003598 5.70718084323    5643.17856367740 
 4330   93  0  0  2  0 -5  0  0  0  0  0  0  0  0.00000001591    -0.00000002819     0.00000003237 4.16448773994    9917.69687450980 
 4330   94  0  3 -6  0  0  0  0  0  0  0  0  0  0.00000004151    -0.00000000150     0.00000004154 2.59941292162    7058.59846131540 
 4330   95  0  6 -9  0  0  0  0  0  0  0  0  0 -0.00000003211     0.00000000996     0.00000003362 4.54577697964    4732.03062734340 
 4330   96  0  0  9-16  4  5  0  0  0  0  0  0 -0.00000001501    -0.00000002572     0.00000002978 1.30561268820    6283.14316029419 
 4330   97  0  8-13  0  0  0  0  0  0  0  0  0  0.00000002386    -0.00000001398     0.00000002765 0.51311975679      26.29831979980 
 4330   98  0  1 -3  0  0  0  0  0  0  0  0  0 -0.00000001185    -0.00000002539     0.00000002802 5.66263240521    8635.94200376320 
 4330   99  0  0  3  0 -5  0  0  0  0  0  0  0  0.00000000958    -0.00000002765     0.00000002927 5.73787481548   16200.77272450120 
 4330  100  0  6 -8  0  0  0  0  0  0  0  0  0 -0.00000000617    -0.00000003103     0.00000003164 1.69140262657   11015.10647733480 
 4330  101  0  0  4  0  0  0  0  0  0  0  0  0 -0.00000002051    -0.00000001595     0.00000002598 2.96244118586   25132.30339996560 
 4330  102  0  0  0  0  0  0  0  0  1  0  2  0  0.00000000000     0.00000003519     0.00000003519 3.62639325753  244287.60000722769 
 4330  103  0  3 -2  0  0  0  0  0  0  0  0  0  0.00000002597    -0.00000000645     0.00000002676 4.20725700850   18073.70493865020 
 4330  104  0  0  7-16  4  5  0  0  0  0  0  0 -0.00000000228    -0.00000002969     0.00000002978 1.74971565805    6283.00853968860 
 4330  105  0  0  6 -7  0  0  0  0  0  0  0  0 -0.00000001261    -0.00000001908     0.00000002287 1.06975704977   14314.16811304980 
 4330  106  0  0  5 -5  0  0  0  0  0  0  0  0 -0.00000000274    -0.00000002850     0.00000002863 5.92838131397   14712.31711645800 
 4330  107  0  9 -9  0  0  0  0  0  0  0  0  0 -0.00000000001     0.00000003071     0.00000003071 0.23793217002   35371.88726597640 
 4330  108  0  0  2  0  0 -1  0  0  0  0  0  0  0.00000002621    -0.00000000430     0.00000002656 0.89959301780   12352.85260454480 
 4330  109  0  0  1  0  0  0  0  0  1  0 -1  0  0.00000002354    -0.00000000541     0.00000002415 2.79975176257     709.93304855830 
 4330  110  0  7 -8  0  0  0  0  0  0  0  0  0 -0.00000002813    -0.00000000062     0.00000002814 3.51488206882   21228.39202354580 
 4330  111  0  0  6-11  0  0  0  0  0  0  0  0  0.00000001182    -0.00000001585     0.00000001977 2.61358297550     951.71840625060 
 4330  112  0  0  1  0  0  0 -1  0  0  0  0  0  0.00000000200     0.00000002540     0.00000002548 2.47684686575    6208.29425142410 
 4330  113  0  0  1 -4  0  0  0  0  0  0  0  0  0.00000000973    -0.00000001746     0.00000001999 0.56090388160    7079.37385680780 
