 VSOP87 VERSION D4    JUPITER   VARIABLE 1 (LBR)       *T**2    191 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4512  105  0  0  0  0  0  6 -3  0  0  0  0  0  0.00000000315    -0.00000000722     0.00000000787 4.91912237671    1055.44977692610 
 4512  106  0  0  0  0  3 -9  3  0  0  0  0  0  0.00000000331     0.00000000665     0.00000000743 2.65209650690     106.27416795630 
 4512  107  0  0  0  0  1 -7  0  0  0  0  0  0  0.00000000527     0.00000000468     0.00000000705 0.08006443278     963.40270297140 
 4512  108  0  0  0  0  0  4 -3  0  0  0  0  0  0.00000000370    -0.00000000622     0.00000000724 3.29664246938     628.85158605010 
 4512  109  0  0  0  0  7 -8  0  0  0  0  0  0  0.00000000762    -0.00000000211     0.00000000791 1.64655202110    2001.44399215820 
 4512  110  0  0  0  0  6-12  0  0  0  0  0  0  0.00000000169    -0.00000000804     0.00000000822 2.74067639972     618.55664531160 
 4512  111  0  0  0  0  1  4  0  0  0  0  0  0  0.00000000232    -0.00000000725     0.00000000761 1.26393500358    1382.88734684660 
 4512  112  0  0  0  0  2 -8  3  0  0  0  0  0 -0.00000000428     0.00000000489     0.00000000650 1.19590511216     422.66603761290 
 4512  113  0  0  0  0  8-10  0  0  0  0  0  0  0.00000000297     0.00000000609     0.00000000677 1.88476058357    2104.53676637680 
 4512  114  0  0  1  0 -3  5  0  0  0  0  0  0 -0.00000000622     0.00000000278     0.00000000681 5.47481665606    5760.49843189760 
 4512  115  0  0  1  0  1 -5  0  0  0  0  0  0  0.00000000622     0.00000000278     0.00000000681 3.11621209674    5746.27133789600 
 4512  116  0  0  0  0  8-17  0  0  0  0  0  0 -0.00000000529    -0.00000000368     0.00000000644 4.68385640894     611.44309831080 
 4512  117  0  0  0  0  5 -2  0  0  0  0  0  0 -0.00000000735    -0.00000000160     0.00000000752 3.03497138894    2221.85663459700 
 4512  118  0  0  0  0  4 -8  3  0  0  0  0  0 -0.00000000342    -0.00000000543     0.00000000641 1.86274530783     636.71589257630 
 4512  119  0  0  0  0  1  0 -2  0  0  0  0  0 -0.00000000471     0.00000000395     0.00000000614 3.07677356670     380.12776796000 
 4512  120  0  1  0  0  1 -5  0  0  0  0  0  0  0.00000000579     0.00000000259     0.00000000635 4.53916684689    9676.48103411560 
 4512  121  0  1  0  0 -3  5  0  0  0  0  0  0 -0.00000000579     0.00000000259     0.00000000635 0.61458805483    9690.70812811720 
 4512  122  0  0  0  0  4 -9  3  0  0  0  0  0 -0.00000000822     0.00000000010     0.00000000822 6.25170365084     423.41679713830 
 4512  123  0  0  0  0  3  1  0  0  0  0  0  0 -0.00000000760    -0.00000000061     0.00000000762 4.32362906505    1802.37199072180 
 4512  124  0  0  0  0  8-11  0  0  0  0  0  0  0.00000000340     0.00000000472     0.00000000582 0.84137872868    1891.23767093880 
 4512  125  0  0  0  0  4-12  0  0  0  0  0  0  0.00000000465    -0.00000000308     0.00000000558 3.96171840325     440.82528487760 
 4512  126  0  0  0  0  4 -1  0  0  0  0  0  0 -0.00000000603     0.00000000159     0.00000000624 2.83657771014    1905.46476494040 
 4512  127  0  0  0  0  8-16  0  0  0  0  0  0 -0.00000000040     0.00000000710     0.00000000711 3.43538032357     824.74219374880 
 4512  128  0  0  0  0  3 -8  3  0  0  0  0  0 -0.00000000340    -0.00000000389     0.00000000517 1.10660016329     107.02492748170 
 4512  129  0  0  0  0  9-13  0  0  0  0  0  0 -0.00000000506     0.00000000173     0.00000000535 1.55761050176    1994.33044515740 
 4512  130  0  0  0  0  2 -8  0  0  0  0  0  0 -0.00000000489     0.00000000110     0.00000000501 4.44389802599     647.01083331480 
 4512  131  0  0  0  0  3  3  0  0  0  0  0  0 -0.00000000337     0.00000000241     0.00000000414 5.37130370397    2228.97018159780 
