 VSOP87 VERSION D4    EARTH     VARIABLE 3 (LBR)       *T**1    292 TERMS    HELIOCENTRIC DYNAMICAL ECLIPTIC AND EQUINOX OF THE DATE
 4331   67  0  0  4 -8  0  0  0  0  0  0  0  0 -0.00000000227    -0.00000000498     0.00000000547 2.20144422886    1592.59601363280 
 4331   68  0  0  5 -6  0  0  0  0  0  0  0  0  0.00000000470    -0.00000000237     0.00000000526 0.92464258226   11371.70468975820 
 4331   69  0  0  7-12  0  0  0  0  0  0  0  0  0.00000000422     0.00000000249     0.00000000490 5.90951388655    3894.18182954220 
 4331   70  0  0  3 -2  0  0  0  0  0  0  0  0 -0.00000000274    -0.00000000392     0.00000000478 1.66857963179   12168.00269657460 
 4331   71  0  0  2  0 -1 -5  0  0  0  0  0  0  0.00000000485     0.00000000176     0.00000000516 3.59803483887   10969.96525769820 
 4331   72  0  6 -7  0  0  0  0  0  0  0  0  0  0.00000000172    -0.00000000488     0.00000000518 3.97914412373   17298.18232732620 
 4331   73  0  0  2  0 -5  0  0  0  0  0  0  0  0.00000000525    -0.00000000098     0.00000000534 5.03740926442    9917.69687450980 
 4331   74  0  0  7-15  0  0  0  0  0  0  0  0 -0.00000000129    -0.00000000470     0.00000000487 2.50545369269    6127.65545055720 
 4331   75  0  0  2  0 -5  5  0  0  0  0  0  0  0.00000000308     0.00000000281     0.00000000416 4.04828175503   10984.19235169980 
 4331   76  0  0  7-13  0  0  0  0  0  0  0  0  0.00000000536     0.00000000045     0.00000000538 5.54081539805     553.56940284240 
 4331   77  0  2 -2  0  0  0  0  0  0  0  0  0  0.00000000253     0.00000000312     0.00000000402 2.16544019233    7860.41939243920 
 4331   78  0  0  2  0 -2  0  0  0  0  0  0  0 -0.00000000008     0.00000000553     0.00000000553 2.32177369366   11506.76976979360 
 4331   79  0  0  1  0  0  1  0  0  0  0  0  0 -0.00000000254     0.00000000265     0.00000000367 3.39152532250    6496.37494542940 
